Name,Position,Chromosome,Year,First author,Title,DOI
rs28937574,121622301,12,31.10.2008 00:00,Antigone S Dimas,Modifier Effects between Regulatory and Protein-Coding Variation,10.1371/journal.pgen.1000244
rs12320939,122062722,12,01.06.2011 00:00,James Cheng-Chung Wei,Association of ORAI1 Haplotypes with the Risk of HLA-B27 Positive Ankylosing Spondylitis,10.1371/journal.pone.0020426
rs1790100,123656725,12,26.05.2011 00:00,Federico Innocenti,"Identification, Replication, and Functional Fine-Mapping of
                    Expression Quantitative Trait Loci in Primary Human Liver Tissue",10.1371/journal.pgen.1002078
rs7307277,124475156,12,20.11.2009 00:00,Daniel I Chasman,"Forty-Three Loci Associated with Plasma Lipoprotein Size, Concentration, and Cholesterol Content in Genome-Wide Analysis",10.1371/journal.pgen.1000730
rs4765158,125092296,12,15.09.2011 00:00,Lavinia Paternoster,Genome-Wide Population-Based Association Study of Extremely Overweight Young Adults – The GOYA Study,10.1371/journal.pone.0024303
rs5888,125284748,12,05.10.2009 00:00,Jennyfer Zerbib,rs5888 Variant of SCARB1 Gene Is a Possible Susceptibility Factor for Age-Related Macular Degeneration,10.1371/journal.pone.0007341
rs5888,125284748,12,23.04.2010 00:00,Lan Wang,Abundant Lipid and Protein Components of Drusen,10.1371/journal.pone.0010329
rs10846744,125312425,12,29.04.2010 00:00,Sunil Suchindran,Genome-Wide Association Study of Lp-PLA2 Activity and Mass in the Framingham Heart Study,10.1371/journal.pgen.1000928
rs6311,47471478,13,19.08.2009 00:00,Sofia I I Kring,Polymorphisms of Serotonin Receptor 2A and 2C Genes and COMT in Relation to Obesity and Type 2 Diabetes,10.1371/journal.pone.0006696
rs6311,47471478,13,08.07.2011 00:00,Marleen M Welsh,Genetic Determinants of UV-Susceptibility in Non-Melanoma Skin Cancer,10.1371/journal.pone.0020019
rs6311,47471478,13,11.11.2009 00:00,Nagafumi Doi,Persistence Criteria for Susceptibility Genes for Schizophrenia: a Discussion from an Evolutionary Viewpoint,10.1371/journal.pone.0007799
rs3092891,48953730,13,14.10.2008 00:00,Yumi Yamaguchi-Kabata,Distribution and Effects of Nonsense Polymorphisms in Human Genes,10.1371/journal.pone.0003393
rs6650382,52123519,13,24.06.2010 00:00,Nicholas Eriksson,"Web-Based, Participant-Driven Studies Yield Novel Genetic Associations for Common Traits",10.1371/journal.pgen.1000993
rs975504,52391341,13,10.05.2011 00:00,Jennifer Prescott,Genome-Wide Association Study of Relative Telomere Length,10.1371/journal.pone.0019635
rs2147363,52542796,13,23.03.2007 00:00,Christian Timmann,Genome-Wide Linkage Analysis of Malaria Infection Intensity and Mild Disease,10.1371/journal.pgen.0030048
rs3742290,52603241,13,23.09.2010 00:00,Xuesen Wu,"A Novel Statistic for Genome-Wide Interaction
                    Analysis",10.1371/journal.pgen.1001131
rs9316943,58298411,13,25.05.2009 00:00,Katherine A Dick Krueger,SNP Haplotype Mapping in a Small ALS Family,10.1371/journal.pone.0005687
rs831223,60116104,13,04.04.2011 00:00,Sevtap Savas,NCI60 Cancer Cell Line Panel Data and RNAi Analysis Help Identify EAF2 as a Modulator of Simvastatin and Lovastatin Response in HCT-116 Cells,10.1371/journal.pone.0018306
rs6910116,112075928,6,16.07.2008 00:00,Yonghong Li,Neither Replication nor Simulation Supports a Role for the Axon Guidance Pathway in the Genetics of Parkinson's Disease,10.1371/journal.pone.0002707
rs741212,90098873,12,27.05.2011 00:00,Ernest K Amankwah,"Polymorphisms in Stromal Genes and Susceptibility to Serous
                    Epithelial Ovarian Cancer: A Report from the Ovarian Cancer Association
                    Consortium",10.1371/journal.pone.0019642
rs7412,50103919,19,28.07.2011 00:00,Serena Sanna,Fine Mapping of Five Loci Associated with Low-Density Lipoprotein Cholesterol Detects Variants That Double the Explained Heritability,10.1371/journal.pgen.1002198
rs7412,50103919,19,21.01.2011 00:00,Natalie A Twine,Whole Transcriptome Sequencing Reveals Gene Expression and Splicing Differences in Brain Regions Affected by Alzheimer's Disease,10.1371/journal.pone.0016266
rs7412,50103919,19,23.09.2010 00:00,Adam C Naj,Dementia Revealed: Novel Chromosome 6 Locus for Late-Onset Alzheimer Disease Provides Genetic Evidence for Folate-Pathway Abnormalities,10.1371/journal.pgen.1001130
rs7412,50103919,19,10.03.2009 00:00,Cynthia Cooper Worobey,Genetic Polymorphisms and the Risk of Accelerated Renal Function Decline in Women,10.1371/journal.pone.0004787
rs7412,50103919,19,08.05.2009 00:00,Caren E Smith,"Apolipoprotein C3 Polymorphisms, Cognitive Function and Diabetes in Caribbean Origin Hispanics",10.1371/journal.pone.0005465
rs7412,50103919,19,14.03.2007 00:00,Jenny Fredriksson,Variation in GYS1 Interacts with Exercise and Gender to Predict Cardiovascular Mortality,10.1371/journal.pone.0000285
rs986642,58046262,13,15.09.2006 00:00,Michael F Seldin,European Population Substructure: Clustering of Northern and Southern Populations ,10.1371/journal.pgen.0020143
rs9386463,106094057,6,26.02.2010 00:00,Demetris Pillas,Genome-Wide Association Study Reveals Multiple Loci Associated with Primary Tooth Development during Infancy,10.1371/journal.pgen.1000856
rs7746082,106435269,6,31.01.2011 00:00,Garima Juyal,An Investigation of Genome-Wide Studies Reported Susceptibility Loci for Ulcerative Colitis Shows Limited Replication in North Indians,10.1371/journal.pone.0016565
rs6568431,106588806,6,17.02.2011 00:00,Kimberly E Taylor,Risk Alleles for Systemic Lupus Erythematosus in a Large Case-Control Collection and Associations with Clinical Subphenotypes,10.1371/journal.pgen.1001311
rs6568431,106588806,6,03.03.2011 00:00,Sharon A Chung,Differential Genetic Associations for Systemic Lupus Erythematosus Based on Anti–dsDNA Autoantibody Production,10.1371/journal.pgen.1001323
rs4687718,53282303,3,30.06.2011 00:00,Dan E Arking,Identification of a Sudden Cardiac Death Susceptibility Locus at 2q24.2 through Genome-Wide Association in European Ancestry Individuals,10.1371/journal.pgen.1002158
rs9311496,53372078,3,21.07.2010 00:00,Cathal Seoighe,Heritability in the Efficiency of Nonsense-Mediated mRNA Decay in Humans,10.1371/journal.pone.0011657
rs1401492,53680124,3,25.08.2011 00:00,Marguerite R Irvin,Genome-Wide Detection of Allele Specific Copy Number Variation Associated with Insulin Resistance in African Americans from the HyperGEN Study,10.1371/journal.pone.0024052
rs2250736,53700550,3,12.02.2010 00:00,Shiro Maeda,A Single Nucleotide Polymorphism within the Acetyl-Coenzyme A Carboxylase Beta Gene Is Associated with Proteinuria in Patients with Type 2 Diabetes,10.1371/journal.pgen.1000842
rs13315591,58556841,3,28.09.2011 00:00,Hirofumi Nakaoka,A Systems Genetics Approach Provides a Bridge from Discovered Genetic Variants to Biological Pathways in Rheumatoid Arthritis,10.1371/journal.pone.0025389
rs17358517,59685732,3,30.09.2011 00:00,Amanda A Fox,Genome-Wide Assessment for Genetic Variants Associated with Ventricular Dysfunction after Primary Coronary Artery Bypass Graft Surgery,10.1371/journal.pone.0024593
rs10490775,62036724,3,20.04.2011 00:00,Yi-Ju Li,"Replication of TCF4 through Association and Linkage
                    Studies in Late-Onset Fuchs Endothelial Corneal Dystrophy",10.1371/journal.pone.0018044
rs3774729,63982082,3,30.09.2009 00:00,Janine Scholefield,Design of RNAi Hairpins for Mutation-Specific Silencing of Ataxin-7 and Correction of a SCA7 Phenotype,10.1371/journal.pone.0007232
rs4607103,64711904,3,30.09.2009 00:00,Trine Welløv Boesgaard,Variant near ADAMTS9 Known to Associate with Type 2 Diabetes Is Related to Insulin Resistance in Offspring of Type 2 Diabetes Patients—EUGENE2 Study,10.1371/journal.pone.0007236
rs4607103,64711904,3,20.08.2008 00:00,Harald Staiger,Novel Meta-Analysis-Derived Type 2 Diabetes Risk Loci Do Not Determine Prediabetic Phenotypes,10.1371/journal.pone.0003019
rs666636,56601720,16,25.04.2011 00:00,Ana Moleirinho,"Gains, Losses and Changes of Function after Gene Duplication: Study of the Metallothionein Family",10.1371/journal.pone.0018487
rs9989419,56985139,16,04.08.2010 00:00,Delilah Zabaneh,A Genome-Wide Association Study of the Metabolic Syndrome in Indian Asian Men,10.1371/journal.pone.0011961
rs173539,56988044,16,11.05.2011 00:00,Stephen D Turner,Knowledge-Driven Multi-Locus Analysis Reveals Gene-Gene Interactions Influencing HDL Cholesterol Level in Two Independent EMR-Linked Biobanks,10.1371/journal.pone.0019586
rs3764261,56993324,16,21.01.2011 00:00,Bernhard M Kaess,Large-Scale Candidate Gene Analysis of HDL Particle Features,10.1371/journal.pone.0014529
rs3764261,56993324,16,01.04.2010 00:00,Alexandra C Nica,Candidate Causal Regulatory Effects by Integration of Expression QTLs with Complex Trait Genetic Associations,10.1371/journal.pgen.1000895
rs3764261,56993324,16,10.02.2011 00:00,Guillaume Lettre,"Genome-Wide Association Study of Coronary Heart Disease and Its Risk Factors in 8,090 African Americans: The NHLBI CARe Project",10.1371/journal.pgen.1001300
rs3764261,56993324,16,16.01.2009 00:00,Rahul C Deo,Genetic Differences between the Determinants of Lipid Profile Phenotypes in African and European Americans: The Jackson Heart Study,10.1371/journal.pgen.1000342
rs3764261,56993324,16,09.09.2010 00:00,Michael Inouye,An Immune Response Network Associated with Blood Lipid Levels,10.1371/journal.pgen.1001113
rs1800776,56995234,16,04.04.2006 00:00,Gil Atzmon,Lipoprotein Genotype and Conserved Pathway for Exceptional Longevity in Humans,10.1371/journal.pbio.0040113
rs1800775,56995236,16,16.11.2010 00:00,Li Ma,Multi-locus Test Conditional on Confirmed Effects Leads to Increased Power in Genome-wide Association Studies,10.1371/journal.pone.0015006
rs708272,56996288,16,14.03.2011 00:00,Rui-Xing Yin,Interactions of the Apolipoprotein A5 Gene Polymorphisms and Alcohol Consumption on Serum Lipid Levels,10.1371/journal.pone.0017954
rs2304488,58074210,16,20.03.2009 00:00,Jemma B Wilk,A Genome-Wide Association Study of Pulmonary Function Measures in the Framingham Heart Study,10.1371/journal.pgen.1000429
rs1982396,60262418,16,19.06.2009 00:00,Elena Zinovieva,"Comprehensive Linkage and Association Analyses Identify Haplotype, Near to the TNFSF15 Gene, Significantly Associated with Spondyloarthritis",10.1371/journal.pgen.1000528
rs1966963,65787885,16,07.10.2010 00:00,Jingyu Liu,Identification of Genetic and Epigenetic Marks Involved in Population Structure,10.1371/journal.pone.0013209
rs8049247,68712730,16,09.09.2010 00:00,Ceres Fernández-Rozadilla,Single Nucleotide Polymorphisms in the Wnt and BMP Pathways and Colorectal Cancer Risk in a Spanish Cohort,10.1371/journal.pone.0012673
rs16260,68771034,16,24.06.2009 00:00,Christopher Ricketts,"Analysis of Germline Variants in CDH1, IGFBP3, MMP1, MMP3, STK15 and VEGF in Familial and Sporadic Renal Cell Carcinoma",10.1371/journal.pone.0006037
rs5471,72088461,16,11.06.2010 00:00,Mathilde Savy,Haptoglobin and Sickle Cell Polymorphisms and Risk of Active Trachoma in Gambian Children,10.1371/journal.pone.0011075
rs5471,72088461,16,11.04.2007 00:00,Sharon E Cox,Haplotype Association between Haptoglobin (Hp2) and Hp Promoter SNP (A-61C) May Explain Previous Controversy of Haptoglobin and Malaria Protection,10.1371/journal.pone.0000362
rs7199343,73009024,16,04.02.2011 00:00,Fuu-Jen Tsai,Identification of Novel Susceptibility Loci for Kawasaki Disease in a Han Chinese Population by a Genome-Wide Association Study,10.1371/journal.pone.0016853
rs7193343,73029160,16,08.07.2011 00:00,Marek Kiliszek,"Association between Variants on Chromosome 4q25, 16q22 and 1q21 and Atrial Fibrillation in the Polish Population",10.1371/journal.pone.0021790
rs4862379,185474558,4,08.07.2011 00:00,Yin-Ping Zhang,Pathway-Based Association Analyses Identified TRAIL Pathway for Osteoporotic Fractures,10.1371/journal.pone.0021835
rs4647603,185569730,4,15.06.2007 00:00,Jeremy Hull,Identification of Common Genetic Variation That Modulates Alternative Splicing,10.1371/journal.pgen.0030099
rs72689236,185570553,4,14.04.2011 00:00,Ho-Chang Kuo,ITPKC Single Nucleotide Polymorphism Associated with the Kawasaki Disease in a Taiwanese Population,10.1371/journal.pone.0017370
rs3775291,187004074,4,15.12.2010 00:00,Marieke J H Coenen,Genetic Variants in Toll-Like Receptors Are Not Associated with Rheumatoid Arthritis Susceptibility or Anti-Tumour Necrosis Factor Treatment Outcome,10.1371/journal.pone.0014326
rs925451,187187569,4,27.09.2011 00:00,Marine Germain,Genetics of Venous Thrombosis: Insights from a New Genome Wide Association Study,10.1371/journal.pone.0025581
rs1108867,169902,5,21.12.2010 00:00,Danielle Veenma,Comparable Low-Level Mosaicism in Affected and Non Affected Tissue of a Complex CDH Patient,10.1371/journal.pone.0015348
rs2736100,1286516,5,05.08.2010 00:00,Chao Agnes Hsiung,The 5p15.33 Locus Is Associated with Risk of Lung Adenocarcinoma in Never-Smoking Females in Asia,10.1371/journal.pgen.1001051
rs2736100,1286516,5,15.09.2011 00:00,Jonathan Beesley,Functional Polymorphisms in the TERT Promoter Are Associated with Risk of Serous Epithelial Ovarian and Breast Cancers,10.1371/journal.pone.0024987
rs2736100,1286516,5,08.07.2010 00:00,Sharon E Johnatty,"Evaluation of Candidate Stromal Epithelial Cross-Talk Genes Identifies Association between Risk of Serous Ovarian Cancer and TERT, a Cancer Susceptibility “Hot-Spot”",10.1371/journal.pgen.1001016
rs2736098,1294086,5,23.09.2009 00:00,Wei Song,Genetic Epidemiology of Glioblastoma Multiforme: Confirmatory and New Findings from Analyses of Human Leukocyte Antigen Alleles and Motifs,10.1371/journal.pone.0007157
rs402710,1320722,5,03.02.2011 00:00,Robert P Young,Individual and Cumulative Effects of GWAS Susceptibility Loci in Lung Cancer: Associations after Sub-Phenotyping for COPD,10.1371/journal.pone.0016476
rs464049,1423905,5,27.02.2009 00:00,Neil Caporaso,Genome-Wide and Candidate Gene Association Study of Cigarette Smoking Behaviors,10.1371/journal.pone.0004653
rs2937639,1443728,5,03.08.2011 00:00,Elena Shumay,Genotype and Ancestry Modulate Brain's DAT Availability in Healthy Humans,10.1371/journal.pone.0022754
rs6413429,1447027,5,23.04.2009 00:00,Robert P Young,"Lung Cancer Susceptibility Model Based on Age, Family History and Genetic Variants",10.1371/journal.pone.0005302
rs4975709,1877280,5,14.07.2011 00:00,Markus Schürks,Genetic Determinants of Cardiovascular Events among Women with Migraine: A Genome-Wide Association Study,10.1371/journal.pone.0022106
rs2279381,123101544,6,13.11.2007 00:00,Akiko Watanabe,Fabp7 Maps to a Quantitative Trait Locus for a Schizophrenia Endophenotype,10.1371/journal.pbio.0050297
rs1358856,123894978,6,17.05.2011 00:00,Liping Hou,Validation of a Cost-Efficient Multi-Purpose SNP Panel for Disease Based Research,10.1371/journal.pone.0019699
rs909706,15768850,6,15.07.2011 00:00,Yung-Hsiang Huang,Using an Uncertainty-Coding Matrix in Bayesian Regression Models for Haplotype-Specific Risk Detection in Family Association Studies,10.1371/journal.pone.0021890
rs909253,31648292,6,07.07.2006 00:00,Robert Clarke,"Lymphotoxin-α Gene and Risk of Myocardial Infarction in 6,928 Cases and 2,712 Controls in the ISIS Case-Control Study",10.1371/journal.pgen.0020107
rs2353033,87913062,16,16.05.2008 00:00,Jiali Han,A Genome-Wide Association Study Identifies Novel Alleles Associated with Hair Color and Skin Pigmentation,10.1371/journal.pgen.1000074
rs10774671,113357193,12,26.02.2010 00:00,Margalida Rotger,Genome-Wide mRNA Expression Correlates of Viral Control in CD4+ T-Cells from HIV-1-Infected Individuals,10.1371/journal.ppat.1000781
rs10774671,113357193,12,07.05.2010 00:00,Jonathan J Rios,OAS1 Polymorphisms Are Associated with Susceptibility to West Nile Encephalitis in Horses,10.1371/journal.pone.0010537
rs1449263,182319301,2,30.06.2011 00:00,Michael A Nalls,Multiple Loci Are Associated with White Blood Cell Phenotypes,10.1371/journal.pgen.1002113
rs2542151,12779947,18,27.07.2011 00:00,Anna Latiano,Investigation of Multiple Susceptibility Loci for Inflammatory Bowel Disease in an Italian Cohort of Patients,10.1371/journal.pone.0022688
rs2542151,12779947,18,10.08.2011 00:00,Chris Cotsapas,Pervasive Sharing of Genetic Effects in Autoimmune Disease,10.1371/journal.pgen.1002254
rs352140,52256697,3,24.12.2009 00:00,Jacques Fellay,Common Genetic Variation and the Control of HIV-1 in Humans,10.1371/journal.pgen.1000791
rs9375427,126489326,6,14.03.2007 00:00,Ryosuke Kimura,A Practical Genome Scan for Population-Specific Strong Selective Sweeps That Have Reached Fixation,10.1371/journal.pone.0000286
rs9388489,126698719,6,29.09.2011 00:00,Jonathan P Bradfield,A Genome-Wide Meta-Analysis of Six Type 1 Diabetes Cohorts Identifies Multiple Associated Loci,10.1371/journal.pgen.1002293
rs17563605,127164572,6,21.04.2011 00:00,Emma L Duncan,"Genome-Wide Association Study Using Extreme Truncate Selection
                    Identifies Novel Genes Affecting Bone Mineral Density and Fracture
                    Risk",10.1371/journal.pgen.1001372
rs2244008,129813053,6,28.11.2007 00:00,Xiaofeng Zhu,Admixture Mapping Provides Evidence of Association of the VNN1 Gene with Hypertension,10.1371/journal.pone.0001244
